parameter,baseline,swing,n_regimes,regime_start,regime_end,n_valid,regime,range
f_crack,13,0.007051729946154776,1,defect,defect,9,defect,global
f_crack,14,0.01478547912773007,1,defect,defect,9,defect,global
f_crack,15,0.007127130802993813,1,defect,defect,9,defect,global
f_crack,16,0.0033438443609245987,1,defect,defect,9,defect,global
f_crack,17,0.006816707247189145,1,defect,defect,9,defect,global
f_crack,18,0.0020597633443124744,2,metal,defect,9,defect,global
f_crack,19,0.02299732498627421,1,defect,defect,9,defect,global
f_crack,20,1.7962711847708487e-05,1,defect,defect,9,defect,global
f_crack,21,0.0062817038449822235,1,metal,metal,9,defect,global
f_crack,22,2.3928241073619885e-06,1,metal,metal,9,defect,global
f_crack,23,0.00878731348142198,2,metal,defect,9,defect,global
f_crack,24,0.01896130634661098,1,defect,defect,9,defect,global
f_gb_defect,0,0.0020469054309460266,1,metal,metal,9,defect,global
f_gb_defect,1,0.03753501928425662,2,oxide,defect,9,defect,global
f_gb_defect,2,0.04164058506225315,1,defect,defect,9,defect,global
f_gb_defect,3,0.037333742775642074,1,defect,defect,9,defect,global
f_gb_defect,4,9.825923940567917e-05,1,metal,metal,9,defect,global
f_gb_defect,5,0.00022626350801533736,2,metal,defect,9,defect,global
f_gb_defect,6,0.05807519740461743,1,defect,defect,9,defect,global
f_gb_defect,7,0.009139156753219023,2,metal,defect,9,defect,global
f_gb_defect,8,0.008502105141691467,1,metal,metal,9,defect,global
f_gb_defect,9,0.044938251532353944,1,defect,defect,9,defect,global
f_gb_defect,10,0.0405832567753034,1,defect,defect,9,defect,global
f_gb_defect,11,0.00015148911827533697,1,metal,metal,9,defect,global
f_gb_defect,12,0.002822072175786748,2,metal,defect,9,defect,global
f_gb_defect,13,0.03417435737215047,1,defect,defect,9,defect,global
f_gb_defect,14,0.017610785478303692,1,defect,defect,9,defect,global
f_gb_defect,15,0.11773417021659645,1,defect,defect,9,defect,global
f_gb_defect,16,0.03211658312310598,1,defect,defect,9,defect,global
f_gb_defect,17,0.015068410644152425,1,defect,defect,9,defect,global
f_gb_defect,18,0.0022878259532627676,1,metal,metal,9,defect,global
f_gb_defect,19,0.05834610202971857,1,defect,defect,9,defect,global
f_gb_defect,20,1.9529996200077507e-05,2,metal,defect,9,defect,global
f_gb_defect,21,0.011528614693614459,1,defect,defect,9,defect,global
f_gb_defect,22,3.2737584546411317e-06,1,metal,metal,9,defect,global
f_gb_defect,23,0.012424942419526531,2,metal,defect,9,defect,global
f_gb_defect,24,0.028161893987261256,1,defect,defect,9,defect,global
crack_thickness_factor,0,0.0016516264555003243,1,defect,defect,9,defect,global
crack_thickness_factor,1,0.022570470621991492,1,defect,defect,9,defect,global
crack_thickness_factor,2,0.11964499062226112,1,defect,defect,9,defect,global
crack_thickness_factor,3,0.17842104867305358,1,defect,defect,9,defect,global
crack_thickness_factor,4,5.1858190398044184e-05,1,defect,defect,9,defect,global
crack_thickness_factor,5,0.00030535629509655354,1,defect,defect,9,defect,global
crack_thickness_factor,6,0.11587460065409524,1,defect,defect,9,defect,global
crack_thickness_factor,7,0.0024257232739144903,1,defect,defect,9,defect,global
crack_thickness_factor,8,0.00542532079680699,1,defect,defect,9,defect,global
crack_thickness_factor,9,0.03467896699117688,1,defect,defect,9,defect,global
crack_thickness_factor,10,0.0786451842897444,1,defect,defect,9,defect,global
crack_thickness_factor,11,0.00012822339094117994,1,defect,defect,9,defect,global
crack_thickness_factor,12,0.0025382912675014167,1,defect,defect,9,defect,global
crack_thickness_factor,13,0.12231522007961555,1,defect,defect,9,defect,global
crack_thickness_factor,14,0.0408393026213328,1,defect,defect,9,defect,global
crack_thickness_factor,15,0.15479975250250563,1,defect,defect,9,defect,global
crack_thickness_factor,16,0.08110107251456095,1,defect,defect,9,defect,global
crack_thickness_factor,17,0.01711580916152363,1,defect,defect,9,defect,global
crack_thickness_factor,18,0.0009001426399524451,1,defect,defect,9,defect,global
crack_thickness_factor,19,0.08251508815260325,1,defect,defect,9,defect,global
crack_thickness_factor,20,1.5762670513075343e-05,1,defect,defect,9,defect,global
crack_thickness_factor,21,0.0125440914705643,1,defect,defect,9,defect,global
crack_thickness_factor,22,2.3462657310075362e-06,1,defect,defect,9,defect,global
crack_thickness_factor,23,0.01393307845897753,1,defect,defect,9,defect,global
crack_thickness_factor,24,0.0394710540620106,1,defect,defect,9,defect,global
gb_diffusivity_factor,0,0.005587122491284814,1,defect,defect,9,defect,global
gb_diffusivity_factor,1,0.08050194431063232,1,defect,defect,9,defect,global
gb_diffusivity_factor,2,0.13314949970945406,1,defect,defect,9,defect,global
gb_diffusivity_factor,3,0.23311597111044027,1,defect,defect,9,defect,global
gb_diffusivity_factor,4,0.0002743064419661938,1,defect,defect,9,defect,global
gb_diffusivity_factor,5,0.00013410904867374352,1,defect,defect,9,defect,global
gb_diffusivity_factor,6,0.08952115873393043,1,defect,defect,9,defect,global
gb_diffusivity_factor,7,0.009443923405788153,2,metal,defect,9,defect,global
gb_diffusivity_factor,8,0.021063559459913127,1,defect,defect,9,defect,global
gb_diffusivity_factor,9,0.05275581926032702,1,defect,defect,9,defect,global
gb_diffusivity_factor,10,0.17278237461186147,1,defect,defect,9,defect,global
gb_diffusivity_factor,11,0.00030722672364246416,1,defect,defect,9,defect,global
gb_diffusivity_factor,12,0.004104837340564496,1,defect,defect,9,defect,global
gb_diffusivity_factor,13,0.18944604655538386,1,defect,defect,9,defect,global
gb_diffusivity_factor,14,0.13536363588859998,1,defect,defect,9,defect,global
gb_diffusivity_factor,15,0.21268077921975742,1,defect,defect,9,defect,global
gb_diffusivity_factor,16,0.1934834683825619,1,defect,defect,9,defect,global
gb_diffusivity_factor,17,0.03188038908602905,1,defect,defect,9,defect,global
gb_diffusivity_factor,18,0.004295719588463679,2,metal,defect,9,defect,global
gb_diffusivity_factor,19,0.12315181686065158,1,defect,defect,9,defect,global
gb_diffusivity_factor,20,4.0032917828508866e-05,1,defect,defect,9,defect,global
gb_diffusivity_factor,21,0.008448322045207377,1,defect,defect,9,defect,global
gb_diffusivity_factor,22,8.775616483354925e-06,1,defect,defect,9,defect,global
gb_diffusivity_factor,23,0.026698299885316277,1,defect,defect,9,defect,global
gb_diffusivity_factor,24,0.05851442382631549,1,defect,defect,9,defect,global
grain_size,0,5.73835295789604e-05,1,defect,defect,9,defect,global
grain_size,1,7.308829794527059e-05,1,defect,defect,9,defect,global
grain_size,2,5.724207919101874e-05,1,defect,defect,9,defect,global
grain_size,3,4.779860621327554e-05,1,defect,defect,9,defect,global
grain_size,4,7.134088818312978e-05,1,defect,defect,9,defect,global
grain_size,5,8.302707734131036e-05,1,defect,defect,9,defect,global
grain_size,6,5.298926733434374e-05,1,defect,defect,9,defect,global
grain_size,7,0.00010076535276930249,1,defect,defect,9,defect,global
grain_size,8,6.29922669498311e-05,1,defect,defect,9,defect,global
grain_size,9,4.3171895498276156e-05,1,defect,defect,9,defect,global
grain_size,10,7.16361585893016e-05,1,defect,defect,9,defect,global
grain_size,11,8.39172188629285e-05,1,defect,defect,9,defect,global
grain_size,12,0.0001129150661242101,1,defect,defect,9,defect,global
grain_size,13,7.154003476872681e-05,1,defect,defect,9,defect,global
grain_size,14,8.069466654824909e-05,1,defect,defect,9,defect,global
grain_size,15,4.641273166400581e-05,1,defect,defect,9,defect,global
grain_size,16,0.00010327422746835469,1,defect,defect,9,defect,global
grain_size,17,6.075196012612949e-05,1,defect,defect,9,defect,global
grain_size,18,9.424405294248361e-05,1,defect,defect,9,defect,global
grain_size,19,5.135099907314401e-05,1,defect,defect,9,defect,global
grain_size,20,8.609171763302868e-05,1,defect,defect,9,defect,global
grain_size,21,6.703972699556164e-05,1,defect,defect,9,defect,global
grain_size,22,9.138896436505333e-05,1,defect,defect,9,defect,global
grain_size,23,6.828266484024264e-05,1,defect,defect,9,defect,global
grain_size,24,8.471708962073588e-05,1,defect,defect,9,defect,global
gb_thickness,0,5.350479401447058e-06,1,defect,defect,9,defect,global
gb_thickness,1,2.2174004728708788e-06,1,defect,defect,9,defect,global
gb_thickness,2,2.5957657659107442e-06,1,defect,defect,9,defect,global
gb_thickness,3,1.641739024722578e-05,1,defect,defect,9,defect,global
gb_thickness,4,2.7059690574384703e-06,1,defect,defect,9,defect,global
gb_thickness,5,2.2315788786373154e-06,1,defect,defect,9,defect,global
gb_thickness,6,1.558881864915961e-06,1,defect,defect,9,defect,global
gb_thickness,7,3.3049545130630334e-06,1,defect,defect,9,defect,global
gb_thickness,8,2.258596951457569e-06,1,defect,defect,9,defect,global
gb_thickness,9,1.729718123066355e-06,1,defect,defect,9,defect,global
gb_thickness,10,4.44066180583456e-06,1,defect,defect,9,defect,global
gb_thickness,11,9.875375525285316e-06,1,defect,defect,9,defect,global
gb_thickness,12,4.484914144611321e-06,1,defect,defect,9,defect,global
gb_thickness,13,1.6092613284597268e-06,1,defect,defect,9,defect,global
gb_thickness,14,2.3588281090353746e-06,1,defect,defect,9,defect,global
gb_thickness,15,1.0655498608314759e-05,1,defect,defect,9,defect,global
gb_thickness,16,1.9618207224478187e-06,1,defect,defect,9,defect,global
gb_thickness,17,6.523344441679715e-05,1,defect,defect,9,defect,global
gb_thickness,18,2.5800336204014697e-06,1,defect,defect,9,defect,global
gb_thickness,19,2.2656816781128883e-06,1,defect,defect,9,defect,global
gb_thickness,20,1.118481262294062e-05,1,defect,defect,9,defect,global
gb_thickness,21,1.0370213779557774e-05,1,defect,defect,9,defect,global
gb_thickness,22,2.4744329811249133e-06,1,defect,defect,9,defect,global
gb_thickness,23,2.605536911481825e-06,1,defect,defect,9,defect,global
gb_thickness,24,1.7194534345943457e-06,1,defect,defect,9,defect,global
lattice_density,0,0.13209159809673438,1,defect,defect,9,defect,global
lattice_density,1,0.10592241613367409,1,defect,defect,9,defect,global
lattice_density,2,0.06893521211058293,1,defect,defect,9,defect,global
lattice_density,3,0.07559970704516891,1,defect,defect,9,defect,global
lattice_density,4,0.12388013821504705,1,defect,defect,9,defect,global
lattice_density,5,0.1559323039934115,1,defect,defect,9,defect,global
lattice_density,6,0.1037059700242912,1,defect,defect,9,defect,global
lattice_density,7,0.13669732351948202,2,metal,defect,9,defect,global
lattice_density,8,0.13273467086033228,1,defect,defect,9,defect,global
lattice_density,9,0.10303988448621171,1,defect,defect,9,defect,global
lattice_density,10,0.11390723198926972,1,defect,defect,9,defect,global
lattice_density,11,0.12469740400387691,1,defect,defect,9,defect,global
lattice_density,12,0.10230001042414925,1,defect,defect,9,defect,global
lattice_density,13,0.08585363836083484,1,defect,defect,9,defect,global
lattice_density,14,0.10884382792367034,1,defect,defect,9,defect,global
lattice_density,15,0.10030998398975129,1,defect,defect,9,defect,global
lattice_density,16,0.12342365137264123,1,defect,defect,9,defect,global
lattice_density,17,0.11773594689181865,1,defect,defect,9,defect,global
lattice_density,18,0.13707560697963628,2,metal,defect,9,defect,global
lattice_density,19,0.1021458370480134,1,defect,defect,9,defect,global
lattice_density,20,0.08319059485646761,1,defect,defect,9,defect,global
lattice_density,21,0.12562403497703722,1,defect,defect,9,defect,global
lattice_density,22,0.11863476886088259,1,defect,defect,9,defect,global
lattice_density,23,0.13389221075938212,1,defect,defect,9,defect,global
lattice_density,24,0.10972421207138966,1,defect,defect,9,defect,global
trap_dislocation_E_b,0,3.7608771195578034e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,1,3.857309866213147e-16,1,defect,defect,9,defect,global
trap_dislocation_E_b,2,7.6181869857709e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,3,1.2536257065192714e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,4,6.750292265873004e-16,1,defect,defect,9,defect,global
trap_dislocation_E_b,5,3.857309866213147e-16,1,defect,defect,9,defect,global
trap_dislocation_E_b,6,3.278713386281164e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,7,2.025087679761898e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,8,5.207368319387719e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,9,1.5429239464852566e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,10,2.98941514631518e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,11,5.689532052664357e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,12,6.750292265872957e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,13,2.6036841596938673e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,14,5.400233812698374e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,15,2.7965496530045236e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,16,1.157192959863943e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,17,5.400233812698374e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,18,2.1215204264172266e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,19,1.0607602132086145e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,20,2.7001169063491955e-15,1,defect,defect,9,defect,global
trap_dislocation_E_b,21,8.678947198979575e-16,1,defect,defect,9,defect,global
trap_dislocation_E_b,22,4.821637332766433e-16,1,defect,defect,9,defect,global
trap_dislocation_E_b,23,5.785964799319719e-16,1,defect,defect,9,defect,global
trap_dislocation_E_b,24,3.857309866213147e-16,1,defect,defect,9,defect,global
trap_dislocation_N_T,0,3.47157887959182e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,1,3.1822806396258358e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,2,1.0800467625396681e-14,1,defect,defect,9,defect,global
trap_dislocation_N_T,3,3.278713386281164e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,4,8.678947198979575e-16,1,defect,defect,9,defect,global
trap_dislocation_N_T,5,1.716502890464817e-14,1,defect,defect,9,defect,global
trap_dislocation_N_T,6,3.278713386281164e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,7,3.568011626247148e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,8,2.507251413038539e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,9,3.7608771195578034e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,10,4.435906346145098e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,11,1.002900565215407e-14,1,defect,defect,9,defect,global
trap_dislocation_N_T,12,1.1282631358673313e-14,1,defect,defect,9,defect,global
trap_dislocation_N_T,13,5.689532052664357e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,14,7.039590505838939e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,15,1.0896900372052008e-14,1,defect,defect,9,defect,global
trap_dislocation_N_T,16,2.98941514631518e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,17,5.496666559353702e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,18,2.314385919727883e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,19,2.410818666383211e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,20,3.1822806396258358e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,21,4.243040852834442e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,22,6.750292265873004e-16,1,defect,defect,9,defect,global
trap_dislocation_N_T,23,3.568011626247148e-15,1,defect,defect,9,defect,global
trap_dislocation_N_T,24,3.0858478929705076e-15,1,defect,defect,9,defect,global
trap_gb_E_b,0,8.331789311019602e-14,1,defect,defect,9,defect,global
trap_gb_E_b,1,1.3722379849051107e-13,1,defect,defect,9,defect,global
trap_gb_E_b,2,6.846725012528284e-15,1,defect,defect,9,defect,global
trap_gb_E_b,3,2.3510303634562777e-13,1,defect,defect,9,defect,global
trap_gb_E_b,4,1.8428297885829407e-13,1,defect,defect,9,defect,global
trap_gb_E_b,5,1.0434023188105313e-13,1,defect,defect,9,defect,global
trap_gb_E_b,6,1.8900818344444018e-14,1,defect,defect,9,defect,global
trap_gb_E_b,7,1.3838099145037464e-13,1,defect,defect,9,defect,global
trap_gb_E_b,8,1.6923947038006892e-13,1,defect,defect,9,defect,global
trap_gb_E_b,9,9.112894558927607e-14,1,defect,defect,9,defect,global
trap_gb_E_b,10,1.491814590757679e-13,1,defect,defect,9,defect,global
trap_gb_E_b,11,2.2893134055969e-13,1,defect,defect,9,defect,global
trap_gb_E_b,12,2.872731522861292e-13,1,defect,defect,9,defect,global
trap_gb_E_b,13,2.6056128146262004e-13,1,defect,defect,9,defect,global
trap_gb_E_b,14,2.990379473780714e-13,1,defect,defect,9,defect,global
trap_gb_E_b,15,3.235318650285073e-13,1,defect,defect,9,defect,global
trap_gb_E_b,16,1.6904660488675832e-13,1,defect,defect,9,defect,global
trap_gb_E_b,17,1.1542999774641313e-13,1,defect,defect,9,defect,global
trap_gb_E_b,18,1.2613403262515164e-13,1,defect,defect,9,defect,global
trap_gb_E_b,19,5.853467721978059e-14,1,defect,defect,9,defect,global
trap_gb_E_b,20,3.8081291654172613e-13,1,defect,defect,9,defect,global
trap_gb_E_b,21,1.0607602132086145e-15,1,defect,defect,9,defect,global
trap_gb_E_b,22,2.5978981948937784e-13,1,defect,defect,9,defect,global
trap_gb_E_b,23,4.908426804755954e-14,1,defect,defect,9,defect,global
trap_gb_E_b,24,1.5361736542191146e-13,1,defect,defect,9,defect,global
trap_gb_N_T,0,7.865054817201487e-13,1,defect,defect,9,defect,global
trap_gb_N_T,1,5.453271823355415e-13,1,defect,defect,9,defect,global
trap_gb_N_T,2,1.2621117882231083e-12,1,defect,defect,9,defect,global
trap_gb_N_T,3,6.337560110183579e-13,1,defect,defect,9,defect,global
trap_gb_N_T,4,1.2768659984613305e-12,1,defect,defect,9,defect,global
trap_gb_N_T,5,3.6779449574326795e-13,1,defect,defect,9,defect,global
trap_gb_N_T,6,4.903605167420697e-13,1,defect,defect,9,defect,global
trap_gb_N_T,7,4.0472823771222603e-13,1,defect,defect,9,defect,global
trap_gb_N_T,8,4.808136748232028e-13,1,defect,defect,9,defect,global
trap_gb_N_T,9,5.988473567291784e-13,1,defect,defect,9,defect,global
trap_gb_N_T,10,4.943142593549337e-13,1,defect,defect,9,defect,global
trap_gb_N_T,11,6.513067709096017e-13,1,defect,defect,9,defect,global
trap_gb_N_T,12,1.2601831332900073e-12,1,defect,defect,9,defect,global
trap_gb_N_T,13,8.596979364314046e-13,1,defect,defect,9,defect,global
trap_gb_N_T,14,1.073007172032517e-12,1,defect,defect,9,defect,global
trap_gb_N_T,15,1.3070494481643584e-12,1,defect,defect,9,defect,global
trap_gb_N_T,16,4.3770823706831643e-13,1,defect,defect,9,defect,global
trap_gb_N_T,17,5.948936141163154e-13,1,defect,defect,9,defect,global
trap_gb_N_T,18,6.801401621595008e-13,1,defect,defect,9,defect,global
trap_gb_N_T,19,4.676988212780924e-13,1,defect,defect,9,defect,global
trap_gb_N_T,20,1.2987562319520252e-12,1,defect,defect,9,defect,global
trap_gb_N_T,21,4.700132071978178e-13,1,defect,defect,9,defect,global
trap_gb_N_T,22,5.796572401447941e-13,1,defect,defect,9,defect,global
trap_gb_N_T,23,3.840916299280044e-13,1,defect,defect,9,defect,global
trap_gb_N_T,24,5.877575908638308e-13,1,defect,defect,9,defect,global
trap_vacancy_E_b,0,0.4922060389558357,1,defect,defect,9,defect,global
trap_vacancy_E_b,1,0.33855181986224087,1,defect,defect,9,defect,global
trap_vacancy_E_b,2,0.239615348301463,1,defect,defect,9,defect,global
trap_vacancy_E_b,3,0.2441910687779504,1,defect,defect,9,defect,global
trap_vacancy_E_b,4,0.3781301414958193,1,defect,defect,9,defect,global
trap_vacancy_E_b,5,0.5067759103597852,1,defect,defect,9,defect,global
trap_vacancy_E_b,6,0.33757657559313536,1,defect,defect,9,defect,global
trap_vacancy_E_b,7,0.4141983782453839,2,defect,metal,9,defect,global
trap_vacancy_E_b,8,0.42723403391427067,1,defect,defect,9,defect,global
trap_vacancy_E_b,9,0.3429097915852473,1,defect,defect,9,defect,global
trap_vacancy_E_b,10,0.3877189985923776,1,defect,defect,9,defect,global
trap_vacancy_E_b,11,0.44204973446613055,1,defect,defect,9,defect,global
trap_vacancy_E_b,12,0.35632081649063435,1,defect,defect,9,defect,global
trap_vacancy_E_b,13,0.22166878178232355,1,defect,defect,9,defect,global
trap_vacancy_E_b,14,0.33255657210630196,1,defect,defect,9,defect,global
trap_vacancy_E_b,15,0.3138931320396246,1,defect,defect,9,defect,global
trap_vacancy_E_b,16,0.4029385940378832,1,defect,defect,9,defect,global
trap_vacancy_E_b,17,0.3745057334707681,1,defect,defect,9,defect,global
trap_vacancy_E_b,18,0.3779923531827391,2,defect,metal,9,defect,global
trap_vacancy_E_b,19,0.30792286449975387,1,defect,defect,9,defect,global
trap_vacancy_E_b,20,0.3467664050986206,1,defect,defect,9,defect,global
trap_vacancy_E_b,21,0.36660073280067595,1,defect,defect,9,defect,global
trap_vacancy_E_b,22,0.37497798390818243,1,defect,defect,9,defect,global
trap_vacancy_E_b,23,0.3871554616919042,1,defect,defect,9,defect,global
trap_vacancy_E_b,24,0.3376590194139713,1,defect,defect,9,defect,global
trap_vacancy_N_T,0,0.5973093140842991,1,defect,defect,9,defect,global
trap_vacancy_N_T,1,0.607451151260154,1,defect,defect,9,defect,global
trap_vacancy_N_T,2,0.5505723497585823,1,defect,defect,9,defect,global
trap_vacancy_N_T,3,0.522318943844322,1,defect,defect,9,defect,global
trap_vacancy_N_T,4,0.8262593970261136,1,defect,defect,9,defect,global
trap_vacancy_N_T,5,0.9881624908748176,1,defect,defect,9,defect,global
trap_vacancy_N_T,6,0.6625122506677947,1,defect,defect,9,defect,global
trap_vacancy_N_T,7,0.6006988707068505,1,defect,defect,9,defect,global
trap_vacancy_N_T,8,0.7445557742580793,1,defect,defect,9,defect,global
trap_vacancy_N_T,9,0.45133778358811155,1,defect,defect,9,defect,global
trap_vacancy_N_T,10,0.636122932912936,1,defect,defect,9,defect,global
trap_vacancy_N_T,11,0.49682583799521723,1,defect,defect,9,defect,global
trap_vacancy_N_T,12,0.5133443990603235,1,defect,defect,9,defect,global
trap_vacancy_N_T,13,0.41820640059211506,1,defect,defect,9,defect,global
trap_vacancy_N_T,14,0.899229869908361,1,defect,defect,9,defect,global
trap_vacancy_N_T,15,0.735345367450738,1,defect,defect,9,defect,global
trap_vacancy_N_T,16,0.9039864105837435,1,defect,defect,9,defect,global
trap_vacancy_N_T,17,0.6012227573408727,1,defect,defect,9,defect,global
trap_vacancy_N_T,18,0.7194672965824414,2,defect,metal,9,defect,global
trap_vacancy_N_T,19,0.6276012115499829,1,defect,defect,9,defect,global
trap_vacancy_N_T,20,0.6210041916111542,1,defect,defect,9,defect,global
trap_vacancy_N_T,21,0.5630396921581687,1,defect,defect,9,defect,global
trap_vacancy_N_T,22,0.7360982037124967,1,defect,defect,9,defect,global
trap_vacancy_N_T,23,0.6358296503051157,1,defect,defect,9,defect,global
trap_vacancy_N_T,24,0.5682842379884308,1,defect,defect,9,defect,global
trap_carbide_E_b,0,0.002553626454893639,1,defect,defect,9,defect,global
trap_carbide_E_b,1,0.026160890360042138,1,defect,defect,9,defect,global
trap_carbide_E_b,2,0.016459453520970484,1,defect,defect,9,defect,global
trap_carbide_E_b,3,0.013733687037101146,1,defect,defect,9,defect,global
trap_carbide_E_b,4,0.017552300512646564,1,defect,defect,9,defect,global
trap_carbide_E_b,5,0.007762548253640463,1,defect,defect,9,defect,global
trap_carbide_E_b,6,0.004180885941475302,1,defect,defect,9,defect,global
trap_carbide_E_b,7,0.015384838043901748,1,defect,defect,9,defect,global
trap_carbide_E_b,8,0.030461838084904012,1,defect,defect,9,defect,global
trap_carbide_E_b,9,0.04604761126756444,1,defect,defect,9,defect,global
trap_carbide_E_b,10,0.006094518035056491,1,defect,defect,9,defect,global
trap_carbide_E_b,11,0.027913539846009847,1,defect,defect,9,defect,global
trap_carbide_E_b,12,0.08759065603106077,1,defect,defect,9,defect,global
trap_carbide_E_b,13,0.08600883968825579,1,defect,defect,9,defect,global
trap_carbide_E_b,14,0.027880053718580915,1,defect,defect,9,defect,global
trap_carbide_E_b,15,0.08085415035914126,1,defect,defect,9,defect,global
trap_carbide_E_b,16,0.013217717314677954,1,defect,defect,9,defect,global
trap_carbide_E_b,17,0.0009222028621904882,1,defect,defect,9,defect,global
trap_carbide_E_b,18,0.053940669420709415,2,defect,metal,9,defect,global
trap_carbide_E_b,19,0.01946165709659263,1,defect,defect,9,defect,global
trap_carbide_E_b,20,0.03628183000783915,1,defect,defect,9,defect,global
trap_carbide_E_b,21,0.03046986723253687,1,defect,defect,9,defect,global
trap_carbide_E_b,22,0.06854154113792642,1,defect,defect,9,defect,global
trap_carbide_E_b,23,0.02949863222414431,1,defect,defect,9,defect,global
trap_carbide_E_b,24,0.04331139829505663,1,defect,defect,9,defect,global
trap_carbide_N_T,0,0.025449310796522583,1,defect,defect,9,defect,global
trap_carbide_N_T,1,0.009158228333377028,1,defect,defect,9,defect,global
trap_carbide_N_T,2,0.06004630545224515,1,defect,defect,9,defect,global
trap_carbide_N_T,3,0.03900958464119111,1,defect,defect,9,defect,global
trap_carbide_N_T,4,0.03083931876900104,1,defect,defect,9,defect,global
trap_carbide_N_T,5,0.00991765198389791,1,defect,defect,9,defect,global
trap_carbide_N_T,6,0.014603348799900093,1,defect,defect,9,defect,global
trap_carbide_N_T,7,0.02108091037685608,1,defect,defect,9,defect,global
trap_carbide_N_T,8,0.01503718887652774,1,defect,defect,9,defect,global
trap_carbide_N_T,9,0.05261503815213424,1,defect,defect,9,defect,global
trap_carbide_N_T,10,0.014175566077934437,1,defect,defect,9,defect,global
trap_carbide_N_T,11,0.100071161984972,1,defect,defect,9,defect,global
trap_carbide_N_T,12,0.08733818322506841,1,defect,defect,9,defect,global
trap_carbide_N_T,13,0.07793579429076047,1,defect,defect,9,defect,global
trap_carbide_N_T,14,0.030592621757485637,1,defect,defect,9,defect,global
trap_carbide_N_T,15,0.022873751291633264,1,defect,defect,9,defect,global
trap_carbide_N_T,16,0.01407911738161041,1,defect,defect,9,defect,global
trap_carbide_N_T,17,0.02503529072863684,1,defect,defect,9,defect,global
trap_carbide_N_T,18,0.06254505542058254,1,defect,defect,9,defect,global
trap_carbide_N_T,19,0.023047444237242202,1,defect,defect,9,defect,global
trap_carbide_N_T,20,0.1729351389595589,1,defect,defect,9,defect,global
trap_carbide_N_T,21,0.02958786995009268,1,defect,defect,9,defect,global
trap_carbide_N_T,22,0.03509126479574067,1,defect,defect,9,defect,global
trap_carbide_N_T,23,0.009091294829630071,1,defect,defect,9,defect,global
trap_carbide_N_T,24,0.04134178757491409,1,defect,defect,9,defect,global
D_ref,0,3.97363849713364,2,metal,defect,9,defect,preset
D_ref,1,3.823227352845806,2,metal,defect,9,defect,preset
D_ref,2,3.7690191749643076,1,defect,defect,9,defect,preset
D_ref,3,3.499511642296381,1,defect,defect,9,defect,preset
D_ref,4,3.9991399167318127,1,defect,defect,9,defect,preset
D_ref,5,3.9960819988255416,1,defect,defect,9,defect,preset
D_ref,6,3.760212972197316,2,metal,defect,9,defect,preset
D_ref,7,3.9079913794553125,2,metal,defect,9,defect,preset
D_ref,8,3.842802058527556,2,metal,defect,9,defect,preset
D_ref,9,3.653181649740993,2,metal,defect,9,defect,preset
D_ref,10,3.4763009345612295,1,defect,defect,9,defect,preset
D_ref,11,3.998677834959631,1,defect,defect,9,defect,preset
D_ref,12,3.9820114145868457,1,defect,defect,9,defect,preset
D_ref,13,3.4546974868202436,1,defect,defect,9,defect,preset
D_ref,14,3.4529894844560727,1,defect,defect,9,defect,preset
D_ref,15,3.4634805540814013,1,defect,defect,9,defect,preset
D_ref,16,3.5067332047614705,1,defect,defect,9,defect,preset
D_ref,17,3.9166557538428064,1,defect,defect,9,defect,preset
D_ref,18,3.9857908849669155,2,metal,defect,9,defect,preset
D_ref,19,3.723760462689967,1,defect,defect,9,defect,preset
