D_ref,E_D,K_s_ref,H_s,D_ox_ref,E_D_ox,K_ox_ref,H_sol_ox,metal_thickness,oxide_thickness,P_upstream,f_pinhole,f_crack,f_gb_defect,crack_thickness_factor,gb_diffusivity_factor,grain_size,gb_thickness,lattice_density,trap_dislocation_E_b,trap_dislocation_N_T,trap_gb_E_b,trap_gb_N_T,trap_vacancy_E_b,trap_vacancy_N_T,trap_carbide_E_b,trap_carbide_N_T,temperature,flux,permeability,PRF,frac_oxide,frac_metal,frac_defect,D_eff,D_modification,P_interface,flux_intact,flux_defect,flux_bare_metal,regime,regime_hierarchy,dominant_path,temperature_K
2.757719056486667e-07,65130.27944657883,0.0510530958363745,31528.470385876917,4.7495195085260463e-20,69791.54337569479,0.1515377857943485,107187.85118483585,0.0004841364945592,7.198391435078305e-06,1579662.2232922146,7.738441148017848e-06,5.680888839267282e-06,6.07832337007602e-06,0.3410897520637546,88.56059753610766,5.203957449280599e-05,4.80519960967456e-10,9.63484194448104e+28,24135.146050159707,446757103147454.3,26789.88291258457,4.4382749241409736e+16,46761.20738786152,1.975800909654657e+27,28082.452619296197,2.5169825701591982e+26,773.0,9.45472676407785e-08,4.307565876082554e-19,49.57587858740548,0.9989650809516613,0.0004061220686494,0.0006287969796894,2.150427001217109e-10,0.0324646486503359,641.9393394087223,9.448781660444808e-08,5.945103633041267e-11,4.687263861330166e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
3.266297212060555e-07,63957.27751216717,0.0389941540846092,23980.7344427382,8.649023714176363e-21,69842.40643845289,0.2348705247607553,161250.96355648324,0.0004101637648595,2.9087541177964777e-06,917546.1994028796,4.653766697803233e-06,4.665706179808716e-06,7.659179697146339e-06,0.193647825788027,8.488958864701669,0.000493193742659,6.487504419073969e-10,9.726566329238746e+28,18986.50624623049,355734044289200.0,28494.792241939725,1.6146553275940822e+16,36403.42931622361,9.404763241946662e+27,36360.14855542717,4.982259894963538e+26,773.0,1.3399077097606506e-07,4.2483358728040724e-19,47.60589882740279,0.9992507007651844,0.0004408504355057,0.0003084487993097,2.7647125660007536e-10,0.0329506606873544,404.62544783695415,1.339494416836389e-07,4.132929242616081e-11,6.3787510868922506e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
3.278270079569373e-07,61946.230923388255,0.0984626956531231,18650.33688806774,7.666893517102123e-20,69985.07291206106,0.3018457590566654,78380.44891619572,0.0001695647277645,1.541859116644013e-06,2152770.281994284,7.58168794168401e-06,8.28633628763424e-06,7.096930765767318e-06,0.2017531984163698,81.11197447709034,0.0001835955454842,6.554578507602017e-10,1.0424894905909391e+29,17155.773353013727,177464513928075.5,27360.121921955066,1.982525746071337e+16,49688.55669084733,8.753498537952989e+27,38469.51646404676,1.15117298969233e+27,773.0,9.93185190810457e-07,7.147464574451656e-19,14.168670498699706,0.9947852648339548,0.0049779811376151,0.00023675402843,4.8045950313438425e-11,0.0050848494765733,10718.98762088616,9.929500502155556e-07,2.351405949014e-10,1.407211371278156e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
1.120137385014178e-07,68934.20277363533,0.0788679682101354,49110.60898795749,3.04240591759181e-20,70916.8641086676,0.3343430710878829,57116.395760536354,0.0004064006302755,6.7019325979898e-06,2365836.3441237924,2.0537213015139296e-06,6.313194325090734e-06,1.5518652185645218e-06,0.4728234283349173,86.64785963664144,0.0003331158363676,4.874660954341888e-10,9.521137632634414e+28,15326.60057853485,299785945756846.2,28834.11213899622,5661211115407416.0,37717.694508021,2.66389021913922e+27,38998.98070343834,1.5821759340854596e+27,773.0,6.92435690442526e-08,1.963357944654997e-19,31.0200680429544,0.9988438050078248,0.0010388917122464,0.0001173032799286,1.1972847685326568e-10,0.0553280143698045,2458.136117870819,6.923544654648975e-08,8.122497762858278e-12,2.147940223289726e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
1.9472872350751188e-07,60049.77997447898,0.0253138122918497,31297.92208966117,3.5116349626853235e-20,69773.80596606764,0.3335723308651995,54667.61788693842,0.00017887205384,9.653917717485376e-06,2381590.686557775,2.899304711754288e-06,9.655903655101116e-06,5.496819829824688e-06,0.1286489421789221,26.52958821256681,0.0004819509129682,6.846649651757605e-10,8.334131522737419e+28,24853.02137180624,370436432830044.5,29593.503605482336,1.1476321808357712e+16,49598.796328774726,3.277632499335277e+27,24174.944251541358,5.056158404853734e+26,773.0,5.1327214063597387e-08,2.0807666180900312e-19,49.492898299299725,0.9992570883731962,0.0004078432492661,0.0003350683775376,6.979931374634508e-11,0.0111566228665406,971.641250285054,5.131001593725756e-08,1.7198126339819134e-11,2.540332585636012e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
9.954270794465585e-08,75130.27205467086,0.0716414952012905,10878.245633927698,7.65472796314098e-20,69324.45651906924,0.2930704998164005,45111.42987874808,0.0004219822385644,7.455852920750185e-06,711748.7723429343,9.445910617367929e-06,2.411293816529366e-06,6.41301093175238e-06,0.1942586793007962,14.415187002861776,0.0003583229202328,3.7168797432961035e-10,9.005803675893457e+28,23024.705516577927,462155095595068.0,28456.9026056257,1.0665914429005482e+16,36099.06706997295,8.067486314761204e+27,24343.097839769893,5.273696718051762e+26,773.0,3.022353427140642e-08,3.161985331570839e-19,132.4055238865138,0.9985888592384748,5.681171929971481e-05,0.0013543290422254,5.208352359174342e-11,0.0386164537543037,40.49050893849333,3.0182601661183954e-08,4.093261022246252e-11,4.001762888907572e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
2.406446070108653e-07,66573.39202474049,0.0947282143268566,45004.29291490188,1.2803266349728624e-20,69381.11150665043,0.0992175459352356,122590.56850222904,5.603008808342243e-05,6.937241906317073e-06,3204277.9521330846,7.247260912811151e-06,7.517681766852124e-06,5.91576756865042e-06,0.1592661881348747,84.57044119962347,0.0004215084760292,6.221994731989301e-10,8.604033479408934e+28,15881.004079862572,421358313845938.3,25252.11606095881,2.82663334982044e+16,46781.38707316909,1.287530842341981e+27,39991.46211293183,1.5369313291340244e+27,773.0,4.997105064854669e-08,1.075249224376712e-19,773.2011375047463,0.993856361202854,1.6421242430985663e-06,0.0061419966729027,1.6791904850920744e-10,0.0315531135021099,5.294340327287085,4.9664128621721854e-08,3.0692202682482954e-10,3.863767320376359e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
1.291821914839085e-07,73073.86323314196,0.0652679929378537,3545.966582388525,4.150503511763394e-20,69769.09641588217,0.1808897372958966,94626.42984413463,0.0004600211207733,8.778882036270748e-07,5031178.953085001,2.292556263306833e-06,2.002699635324372e-06,7.152154655142913e-06,0.1850702044756494,91.85574559599272,0.0002627522576388,3.33152817677727e-10,1.023362075155484e+29,24533.86878165396,35102134861133.11,26518.248387712007,4.803075131494165e+16,49955.16030431702,4.911818301446086e+27,23234.3128287003,8.168084199581125e+26,773.0,1.6566599268076337e-06,3.3590815336129416e-19,2.67779555508974,0.8605211547728631,0.1394494531215513,2.9392105585584064e-05,1.7077422733983652e-11,0.0086730021509645,701615.7755293178,1.6566112340841454e-06,4.869272348813593e-11,4.436196588300775e-06,oxide,transition,intact_oxide,773.0
2.2576497039035781e-07,79757.86282691907,0.0762613044017367,37930.841108325454,6.141747437549733e-20,70251.17082369725,0.2123666860454743,76101.75587948802,0.0002548230007882,3.971438584899518e-06,7128082.422411063,6.092970741484831e-06,3.68673221817336e-06,2.972041634462212e-06,0.137879014233059,94.2074989375553,0.0004059082977351,6.357717959015244e-10,1.02173971691749e+29,23212.77934840941,740812823904301.1,26256.879742013945,3.157328925910592e+16,39559.64190458156,6.55508937933038e+27,31668.952564605388,9.892008360643692e+26,773.0,6.827457403889989e-07,3.845184410313393e-19,9.614091196027944,0.9890793278959858,0.0108157822424234,0.0001048898615907,7.206910274825396e-11,0.0307069773026676,77103.87470159057,6.826741272827878e-07,7.161310621106644e-11,6.563979811799454e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
6.599161516734154e-08,79060.86875751955,0.0869823721331173,29232.135682940752,4.4332676713619233e-20,69668.9081884855,0.0970198893121179,96724.15780066834,0.0003251343139666,5.275799004032518e-06,3107389.9006842053,4.432225276539905e-06,8.858931509569757e-06,4.845548268520636e-06,0.2170861350747082,88.77035790251998,3.141984673787073e-05,8.58124285598573e-10,1.0055742329526203e+29,24974.762981694388,104476693808413.48,29915.23140366497,1.6489305481746628e+16,41588.30948411935,4.310191204107359e+27,28690.513875390003,6.525751685293921e+26,773.0,1.1836874308071865e-07,2.015338149197488e-19,18.305489367264546,0.9968176296777472,0.0029825844045023,0.0001997859177502,2.449606815547132e-11,0.0343100760321828,9269.904652897449,1.1834509467274933e-07,2.364840796932829e-11,2.166797767880564e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
3.941860183525137e-07,62041.20157835301,0.0640253276651544,44127.57163577567,4.3642948367748903e-20,69480.98788322376,0.2925408859635269,86538.30155041364,0.0001454421560268,2.7922167129880595e-06,6179683.204901624,6.6980300806781286e-06,1.0492760463735805e-06,8.29454300128206e-06,0.350189620741827,44.20395970019069,0.0004639225479334,9.644118536089439e-10,1.0794162610350083e+29,23830.9374062969,689673102436773.5,27268.7461023355,5.130207104285312e+16,41093.76132973911,5.897878869161754e+27,21874.72893048549,1.8692079510779435e+27,773.0,1.0406458699752228e-06,4.706523117952829e-19,27.77254420228636,0.9983467306474386,0.0012951376036392,0.0003581317489221,3.3035954795966834e-10,0.0292356729321183,8006.40744594805,1.0402731816498e-06,3.726883254228031e-10,2.8901383422813617e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
8.178955143082412e-08,76068.76270589698,0.0072370507579637,11284.936088506907,3.3258662982228926e-20,69359.17450581446,0.0967173721403407,41693.20846099711,0.0003617043806676,4.356335603753924e-06,9725731.97435225,2.0926103352011806e-07,1.0870421836875584e-07,4.029106051179967e-06,0.1473726838377545,52.94726931431168,0.0004123398658708,9.146555595144561e-10,1.1081638920636968e+29,18687.463297214777,229202267051412.25,27699.560398867736,5.566906017054169e+16,37193.380328681415,7.401771552216776e+27,27521.43996943524,2.494587766963348e+26,773.0,9.324610897053397e-08,4.1926947873959457e-20,16.05654525727375,0.9960622185028244,0.0038781252653521,5.965623182341736e-05,4.578348491393012e-11,0.0435940947670805,37719.857118320026,9.324054625904058e-08,5.562711493377811e-12,1.4972103687500584e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
1.966686867267169e-07,72862.34506007134,0.0799853353925771,28702.395754622117,7.549758005657025e-20,70548.71003060152,0.3160509767597383,20446.10444965089,0.0001643491665791,1.101335173900385e-06,6112430.038000488,2.206529016893467e-06,2.32726692333479e-06,5.117037302928292e-06,0.0734304720062111,27.426625746987227,0.0003549003981999,3.972274617794343e-10,9.95364039221274e+28,15053.250623414297,522447092766632.5,27159.64806346305,4906525732238897.0,44838.11892349954,9.58359006765984e+27,31199.86210769276,1.6248671951178477e+27,773.0,1.0581119813815138e-06,1.9560264673682289e-19,6.2788635485741695,0.9745841719101812,0.0253615360957937,5.429199402508085e-05,2.855850230430968e-11,0.009412189789212,155029.0318770354,1.0580545343721428e-06,5.74470093710316e-11,6.6437407502059775e-06,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
1.1759633571469685e-07,69658.88517263597,0.0600758687772911,1861.1973524725288,2.8161889221764173e-20,70325.24855537263,0.3951973793554412,73064.14919046778,0.0002601569491516,2.3935334020537848e-06,8669566.683516942,4.929926275584705e-06,1.4391943501001898e-06,7.993856691641513e-06,0.4929953362281823,97.16148163345206,0.0001477514307744,6.391274738232639e-10,8.855951574983966e+28,20014.696848303847,447215665871614.7,29435.754746527226,4.548527807698405e+16,37890.84291260416,9.908108371083828e+27,22012.26087380933,7.384007271526189e+26,773.0,1.1087409210583214e-06,3.06378232789562e-19,28.67448305296158,0.9984428284315596,0.001214997521927,0.0003421740465133,5.2016390238906565e-11,0.023866253655918,10537.107561386612,1.108361538690828e-06,3.7938236749348775e-10,3.179257275101185e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
2.514293098359059e-07,60550.4564230234,0.0316665336915669,38976.79250539656,3.126489459319188e-20,70073.7577633739,0.2172672291318085,78317.99329437909,8.143081090408426e-05,5.0961036262871726e-06,3827482.84010044,4.2439484796729485e-07,6.637787082773587e-06,3.987887552544453e-06,0.3472343359099537,10.045349739466497,0.0003286192617092,3.5604447811368083e-10,1.050996527358434e+29,21213.383528215894,690050085708050.9,25440.55314772978,2.839814825413657e+16,43149.761586385765,6.420158577049545e+27,26858.965694268,7.404741427941265e+26,773.0,1.576528946910962e-07,2.0992399344941404e-19,78.53830439511668,0.9997460695445358,0.0001620790487776,9.185140668650454e-05,1.5158493475008782e-10,0.0193108262592174,620.4117636296185,1.576384140509506e-07,1.4480640145576548e-11,1.2381791032020587e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
4.15749672472321e-07,68902.2711967291,0.0348815025339375,21018.88334762457,8.553572947075591e-21,69859.41434717315,0.1760619065544512,71481.3056667872,0.0003054642988763,2.318310418491608e-06,1129964.190665392,5.596944155895888e-06,4.802948481447034e-06,2.8836181909507927e-06,0.1391052532974556,12.545225828169505,0.0002750063167025,5.562219667161957e-10,1.116023670911419e+29,22339.6910956661,417989924969006.5,26542.61745523228,5.790104876448656e+16,36431.46312409569,5.356270677914725e+27,28767.44158393316,8.422726409123788e+26,773.0,1.937811523562549e-08,3.9538862332897176e-20,972.2773718361084,0.994486870785086,1.0404703437492196e-06,0.0055120887445702,5.170827199666252e-10,0.0642618261885475,1.182210680193825,1.9271301344744214e-08,1.0681389088127688e-10,1.88409029524312e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
2.1587226263464615e-07,73272.16806929049,0.0567290689123273,27548.40309453117,6.871954940886327e-20,69625.11099266406,0.379151350101081,100837.62334934926,0.0001843874266572,5.473179860479103e-06,7546323.081654563,6.4683363410416266e-06,7.613363468522476e-06,4.149702732264499e-06,0.2343222710825719,66.93968476498908,0.0002279764754617,7.61087706121739e-10,9.613646410527648e+28,22919.15535813765,167182650558170.0,29862.510064620343,4.957300106073016e+16,37734.16359504561,6.025019695399744e+27,30999.87327516226,1.8610565001702357e+26,773.0,1.8389333927613817e-06,1.3412809852561897e-18,13.16233857842972,0.9940660700777127,0.0057694633810375,0.0001644665412495,1.3865516381728523e-10,0.0426206178215615,43545.3964418249,1.838630949746686e-06,3.0244301469573596e-10,2.4204663938705783e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
4.260203611859976e-07,69541.7085809927,0.0532167312668865,46311.449522270144,4.381831441671043e-20,70136.45062643015,0.1088946018640112,166656.3466110468,0.0001390743117685,5.499086018858579e-06,9122403.305702996,8.099658695420951e-06,2.5046022081548805e-06,9.699770610520304e-06,0.2392293172934509,68.45501545932609,0.0002989676044154,3.721735774760923e-10,9.849923660454612e+28,23858.73696191915,115477512320398.58,28507.927948304427,1.3444851910865078e+16,46745.62668897508,7.081239803703275e+26,38971.31609188029,5.690259893255217e+26,773.0,1.886241385199148e-06,1.1384485517334098e-18,24.81368439702989,0.9979656116800502,0.0016221759272001,0.0004122123927496,5.740459123999225e-10,0.0722171855069441,14804.24553419655,1.8854638531244516e-06,7.775320746963821e-10,4.680459842894814e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
9.375488545989683e-08,66897.34622949128,0.0445530274507776,42489.07693996579,5.1884651176232696e-20,69542.17067670551,0.1458932930397471,50457.552616991205,0.0004545759964956,3.2293321748255414e-06,2004993.8902132688,1.7194543031861306e-06,7.196847565732977e-07,4.397244855375459e-06,0.0358629767334482,33.39373155273919,0.0002913920644299,8.623286290791615e-10,9.263326430914606e+28,17964.479800151268,245002032970732.3,29491.877485060337,5.278750700591658e+16,45218.15825810935,4.1126806279661386e+27,25795.00872199266,1.6463789684037444e+27,773.0,7.351830367691822e-08,1.21338543294913e-19,6.4341164433684375,0.9758058376712764,0.0241532034433116,4.095888541206399e-05,3.8817676212675746e-11,0.0190725601858877,48429.0089311452,7.351529244914223e-08,3.011227775992216e-12,4.7302532657621373e-07,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
3.4571855434320134e-07,75396.86244722715,0.0542453320554472,26985.296493957638,2.985662506286534e-20,69164.68140631661,0.3195203597313792,31650.995921472848,0.0001661761531152,9.244528375313164e-06,2239388.655066211,5.394385214359444e-06,6.468163131871814e-06,3.5916439276353982e-06,0.1192402601663561,6.293127465681758,4.120733717639388e-05,9.04976706278787e-10,9.552906455949754e+28,19709.00179080593,369053049971859.4,25853.57322557176,2751637292848722.5,39538.70802453584,1.565661950234673e+27,30659.41198534947,1.4725659120760608e+27,773.0,2.4021613216455826e-08,9.813770679689292e-20,1908.787683213705,0.989626947639433,2.66019249244318e-07,0.0103727863413176,4.400266970713117e-10,0.0953820109493135,0.6019645386690241,2.377244215498776e-08,2.4917106146806955e-10,4.585215943849444e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
3.909681852797378e-07,79678.34603330342,0.0136289199820927,21676.67164379398,3.486527811699189e-20,70332.02844350108,0.3577832533477498,106227.39571063525,0.0004908894379327,7.862630470201081e-06,6895882.189416312,4.097513278164343e-06,1.1293965190918813e-07,3.4283474277712604e-06,0.0754025987457578,82.96578374251193,0.0002478797285675,4.830284868583108e-10,9.01722533322172e+28,17968.75351452442,683423230966655.2,26369.969665931963,2.087041731287903e+16,42543.82113151107,3.65199468900674e+26,36772.26131526108,1.0971358895507506e+27,773.0,6.463329735685927e-07,7.393625630149056e-19,17.177242681607563,0.99648747992957,0.0033879533842483,0.0001245666861818,5.267664296339139e-10,0.1290161362850715,23365.83800602124,6.462524620119053e-07,8.051155668748132e-11,1.1102218340112764e-05,oxide,oxide_limited/regime_intact_oxide,intact_oxide,773.0
